location,date,ICL_estimate_mean,IHME_estimate_mean,LSHTM_estimate_median,YYG_estimate_mean
Tuvalu,2023-08,0.0,0.0,0.0,0.0
Tuvalu,2023-09,0.0,0.0,0.0,0.0
Tuvalu,2023-10,0.0,0.0,0.0,0.0
Tuvalu,2023-11,0.0,0.0,0.0,0.0
Tuvalu,2023-12,0.0,0.0,0.0,0.0
Tuvalu,2024-01,0.0,0.0,0.0,0.0
Uganda,2020-02,0.0,732.23,0.0,0.0
Uganda,2020-03,0.0,15344.82,0.0,4.0
Uganda,2020-04,0.0,6127.799999999998,0.0,27.429000000000002
Uganda,2020-05,0.0,32920.89,0.0,100.285
Uganda,2020-06,0.0,29131.11,0.0,387.0
Uganda,2020-07,0.0,142701.52,0.0,403.714
Uganda,2020-08,390300.85,447353.1499999999,577.9170911172624,696.7139999999999
Uganda,2020-09,292091.0900000001,553953.87,0.0,2520.001
Uganda,2020-10,294252.18,1091846.19,0.0,4326.285
Uganda,2020-11,720286.6300000001,1454684.6300000001,0.0,6294.142
Uganda,2020-12,991571.5700000001,1894835.3200000003,0.0,9408.714
Uganda,2021-01,885966.1900000002,472594.88,0.0,12377.0
Uganda,2021-02,564023.65,108564.73,0.0,3114.8559999999998
Uganda,2021-03,467718.3699999999,220978.9800000001,0.0,796.1429999999999
Uganda,2021-04,492603.07,516175.42999999993,0.0,599.7149999999999
Uganda,2021-05,906740.5599999999,8444634.519999998,0.0,2002.428
Uganda,2021-06,1455427.0799999998,9471349.860000001,0.0,14478.286
Uganda,2021-07,1534930.5199999998,2999753.41,0.0,23908.856
Uganda,2021-08,1574214.4200000002,1244597.99,0.0,19884.857
Uganda,2021-09,1001348.9600000001,430493.4900000002,0.0,16298.714
Uganda,2021-10,964668.61,262529.5,0.0,6878.286
Uganda,2021-11,1471543.59,210863.44,0.0,2007.5720000000001
Uganda,2021-12,4749330.940000001,12758192.009999996,0.0,2340.858
Uganda,2022-01,5362677.25,7279309.930000001,0.0,20606.856
Uganda,2022-02,3729350.729999999,1815346.5999999996,0.0,12375.428
Uganda,2022-03,3113893.7300000004,1815602.18,0.0,1560.286
Uganda,2022-04,1481405.6300000001,1101634.7799999998,0.0,450.57099999999997
Uganda,2022-05,1159087.5200000003,4794485.299999999,0.0,330.856
Uganda,2022-06,921039.9499999998,4578659.75,0.0,861.2860000000001
Uganda,2022-07,945587.91,2271659.9399999995,0.0,2239.285
Uganda,2022-08,989523.11,2278025.65,0.0,1144.571
Uganda,2022-09,1008563.2500000001,2195823.74,0.0,489.14300000000003
Uganda,2022-10,1037003.0400000002,1838234.78,0.0,324.57
Uganda,2022-11,995446.2199999997,2209738.63,0.0,252.857
Uganda,2022-12,648671.2699999999,1349221.94,0.0,279.142
Uganda,2023-01,0.0,0.0,0.0,360.857
Uganda,2023-02,0.0,0.0,0.0,218.858
Uganda,2023-03,0.0,0.0,0.0,103.857
Uganda,2023-04,0.0,0.0,0.0,99.999
Uganda,2023-05,0.0,0.0,0.0,149.285
Uganda,2023-06,0.0,0.0,0.0,385.144
Uganda,2023-07,0.0,0.0,0.0,524.572
Uganda,2023-08,0.0,0.0,0.0,177.429
Uganda,2023-09,0.0,0.0,0.0,57.285
Uganda,2023-10,0.0,0.0,0.0,26.143
Uganda,2023-11,0.0,0.0,0.0,13.143
Uganda,2023-12,0.0,0.0,0.0,11.857
Uganda,2024-01,0.0,0.0,0.0,22.285999999999998
Ukraine,2020-02,0.0,6611.02,0.0,0.0
Ukraine,2020-03,0.0,110706.70999999999,2128.413434836431,93.999
Ukraine,2020-04,0.0,312831.09,42697.530754671905,2590.285
Ukraine,2020-05,0.0,256717.62999999995,62228.62183598016,11280.0
Ukraine,2020-06,0.0,450817.13999999996,66633.45809858451,12529.285
Ukraine,2020-07,0.0,618770.2600000001,77279.53309036797,18348.0
Ukraine,2020-08,615037.25,1237241.79,37914.54883152858,35175.429000000004
Ukraine,2020-09,2071246.0300000003,2125480.0199999996,0.0,54675.28599999999
Ukraine,2020-10,2844200.8500000006,3946295.6700000004,0.0,94447.85500000001
Ukraine,2020-11,3166272.3299999996,5700692.4,0.0,235076.14200000002
Ukraine,2020-12,2635485.53,3671416.13,0.0,304311.14
Ukraine,2021-01,722662.6400000001,1711953.23,0.0,300877.145
Ukraine,2021-02,1375323.54,1425018.27,0.0,139703.285
Ukraine,2021-03,2765583.519999999,2633362.21,0.0,178414.57
Ukraine,2021-04,2368398.0999999996,2043018.3599999999,0.0,322794.58
Ukraine,2021-05,1074162.95,823972.4400000001,0.0,352475.005
Ukraine,2021-06,736433.4600000001,303256.5399999999,0.0,101678.853
Ukraine,2021-07,302879.8800000001,377749.77,0.0,30614.0
Ukraine,2021-08,359845.71,609305.14,0.0,24518.572
Ukraine,2021-09,2406335.1,2113375.52,0.0,50815.572
Ukraine,2021-10,4781021.580000001,4300697.18,0.0,276038.007
Ukraine,2021-11,4719184.089999999,3017407.0300000007,0.0,475575.01
Ukraine,2021-12,1775800.2999999996,2385152.3000000003,0.0,410098.84
Ukraine,2022-01,1687227.5199999998,20167417.240000002,0.0,287626.145
Ukraine,2022-02,6699188.46,11855956.0,0.0,540015.72
Ukraine,2022-03,3893202.97,1144449.58,0.0,525061.42
Ukraine,2022-04,1431069.5799999998,155669.89,0.0,137576.997
Ukraine,2022-05,824924.7300000001,32781.06,0.0,40311.286
Ukraine,2022-06,808229.86,11486.160000000002,0.0,9304.429
Ukraine,2022-07,820645.9700000001,36684.92,0.0,6591.144
Ukraine,2022-08,1399246.68,536422.22,0.0,13310.429
Ukraine,2022-09,1524489.0499999996,5083680.39,0.0,53860.002
Ukraine,2022-10,1157098.85,8941099.48,0.0,151229.428
Ukraine,2022-11,912904.86,4935712.22,0.0,77511.998
Ukraine,2022-12,1466930.0500000003,1209476.29,0.0,28386.001
Ukraine,2023-01,0.0,0.0,0.0,18907.715
Ukraine,2023-02,0.0,0.0,0.0,15603.429
Ukraine,2023-03,0.0,0.0,0.0,37743.142
Ukraine,2023-04,0.0,0.0,0.0,80467.427
Ukraine,2023-05,0.0,0.0,0.0,43550.0
Ukraine,2023-06,0.0,0.0,0.0,15549.428
Ukraine,2023-07,0.0,0.0,0.0,5347.143
Ukraine,2023-08,0.0,0.0,0.0,398.85699999999997
Ukraine,2023-09,0.0,0.0,0.0,0.0
Ukraine,2023-10,0.0,0.0,0.0,0.0
Ukraine,2023-11,0.0,0.0,0.0,0.0
Ukraine,2023-12,0.0,0.0,0.0,0.0
Ukraine,2024-01,0.0,0.0,0.0,0.0
United Arab Emirates,2020-02,0.0,1321.1499999999999,0.0,4.167
United Arab Emirates,2020-03,0.0,19918.75,1020.6942561688766,108.429
United Arab Emirates,2020-04,0.0,64580.73000000001,63632.79327651133,3038.714
United Arab Emirates,2020-05,0.0,49292.72999999999,49053.21659094049,15756.428
United Arab Emirates,2020-06,0.0,33507.76999999999,30447.331488841373,17859.999
United Arab Emirates,2020-07,0.0,29064.68,24770.01211766449,13869.715
United Arab Emirates,2020-08,79527.74000000002,38978.909999999996,5841.049082031805,11987.715
United Arab Emirates,2020-09,127016.74,79148.79000000001,0.0,12692.429
United Arab Emirates,2020-10,145566.22,106201.12,0.0,23932.286
United Arab Emirates,2020-11,188968.67,116282.66,0.0,41497.285
United Arab Emirates,2020-12,274695.61000000004,180233.04,0.0,34359.287
United Arab Emirates,2021-01,330460.89,437820.37,0.0,61676.429000000004
United Arab Emirates,2021-02,480058.72,332679.11,0.0,84733.85500000001
United Arab Emirates,2021-03,456290.66000000015,168304.08999999997,0.0,82300.142
United Arab Emirates,2021-04,396054.69,131436.53,0.0,63356.998999999996
United Arab Emirates,2021-05,352094.17,150332.81,0.0,65290.14299999999
United Arab Emirates,2021-06,340244.82000000007,152651.85,0.0,50237.857
United Arab Emirates,2021-07,242792.11999999997,119749.81999999999,0.0,52604.143000000004
United Arab Emirates,2021-08,140206.08000000002,71870.31,0.0,54158.0
United Arab Emirates,2021-09,96130.45999999999,42721.649999999994,0.0,30783.428
United Arab Emirates,2021-10,70786.89,16609.72,0.0,16691.286
United Arab Emirates,2021-11,61610.6,29814.5,0.0,3342.143
United Arab Emirates,2021-12,167552.99,1714915.54,0.0,2930.857
United Arab Emirates,2022-01,450282.25,2733441.2600000007,0.0,43437.28599999999
United Arab Emirates,2022-02,336042.49000000005,444267.98999999993,0.0,62071.428
United Arab Emirates,2022-03,257017.92999999996,246656.36999999994,0.0,31900.0
United Arab Emirates,2022-04,122023.94,238724.82,0.0,10784.286
United Arab Emirates,2022-05,140811.74,684497.95,0.0,9230.286
United Arab Emirates,2022-06,114061.64999999998,1890560.5399999993,0.0,14109.572
United Arab Emirates,2022-07,109694.37,1246906.5799999996,0.0,44930.286
United Arab Emirates,2022-08,85635.79,653435.8099999999,0.0,35783.0
United Arab Emirates,2022-09,44514.69,701552.5299999998,0.0,20326.857
United Arab Emirates,2022-10,44259.650000000016,436012.53,0.0,14284.857
United Arab Emirates,2022-11,40567.29999999999,294374.00000000006,0.0,8555.285
United Arab Emirates,2022-12,28586.19000000001,125988.75999999998,0.0,5620.428
United Arab Emirates,2023-01,0.0,0.0,0.0,3319.714
United Arab Emirates,2023-02,0.0,0.0,0.0,2235.0
United Arab Emirates,2023-03,0.0,0.0,0.0,3126.0
United Arab Emirates,2023-04,0.0,0.0,0.0,6202.001
United Arab Emirates,2023-05,0.0,0.0,0.0,4955.572
United Arab Emirates,2023-06,0.0,0.0,0.0,2687.0
United Arab Emirates,2023-07,0.0,0.0,0.0,258.85699999999997
United Arab Emirates,2023-08,0.0,0.0,0.0,0.0
United Arab Emirates,2023-09,0.0,0.0,0.0,0.0
United Arab Emirates,2023-10,0.0,0.0,0.0,0.0
United Arab Emirates,2023-11,0.0,0.0,0.0,0.0
United Arab Emirates,2023-12,0.0,0.0,0.0,0.0
United Arab Emirates,2024-01,0.0,0.0,0.0,0.0
United Kingdom,2020-02,0.0,30178.8,0.0,13.071000000000002
United Kingdom,2020-03,0.0,1692374.86,911872.58204837,4888.714
United Kingdom,2020-04,0.0,1289068.0200000003,3248889.768912874,57602.284999999996
United Kingdom,2020-05,0.0,415730.76,1271199.860486575,133977.287
United Kingdom,2020-06,0.0,146820.21999999997,261279.65622896657,62798.143000000004
United Kingdom,2020-07,0.0,77975.15,64620.239379348495,26776.857
United Kingdom,2020-08,265826.71,95849.45999999999,17556.33602586948,27846.714
United Kingdom,2020-09,362002.88,427754.03,0.0,51267.716
United Kingdom,2020-10,1247934.06,1273255.3,0.0,209030.285
United Kingdom,2020-11,1744252.71,1252933.47,0.0,638577.5700000001
United Kingdom,2020-12,3111405.49,2555479.9600000004,0.0,593064.86
United Kingdom,2021-01,4011459.2699999996,2089073.9000000004,0.0,1246307.44
United Kingdom,2021-02,1117963.1800000002,608459.3899999999,0.0,891083.74
United Kingdom,2021-03,165408.22999999995,257898.30999999994,0.0,332363.72
United Kingdom,2021-04,72961.0,116876.76000000001,0.0,144913.57299999997
United Kingdom,2021-05,451248.0999999999,158552.74000000002,0.0,97562.14000000001
United Kingdom,2021-06,393823.9099999999,555493.31,0.0,119440.70999999999
United Kingdom,2021-07,1799173.55,1090633.3800000001,0.0,477624.57
United Kingdom,2021-08,1593131.1899999997,1246982.93,0.0,1092569.72
United Kingdom,2021-09,1796867.02,1147917.4700000002,0.0,908208.42
United Kingdom,2021-10,1605503.08,1473713.1100000003,0.0,1251859.58
United Kingdom,2021-11,1312854.43,3110857.3300000005,0.0,1121634.84
United Kingdom,2021-12,1315293.8699999999,13968428.769999998,0.0,1382013.3199999998
United Kingdom,2022-01,117840.09000000001,11313940.770000001,0.0,3869734.76
United Kingdom,2022-02,85263.62999999999,6330073.44,0.0,2947826.4
United Kingdom,2022-03,493798.11,12661435.77,0.0,1723542.56
United Kingdom,2022-04,3486630.3,11408973.34,0.0,1647118.16
United Kingdom,2022-05,4320371.42,4016363.8099999987,0.0,1043148.71
United Kingdom,2022-06,2482734.92,7057718.81,0.0,271384.145
United Kingdom,2022-07,2778667.93,5612979.359999999,0.0,582704.5700000001
United Kingdom,2022-08,2026917.02,2931188.3899999997,0.0,415442.28
United Kingdom,2022-09,1834197.46,5263612.180000001,0.0,168899.57499999998
United Kingdom,2022-10,2252287.4,4930876.569999999,0.0,219121.14
United Kingdom,2022-11,1475699.1300000004,3720751.5800000005,0.0,172587.43
United Kingdom,2022-12,2771447.0400000005,2139404.8800000004,0.0,116519.432
United Kingdom,2023-01,0.0,0.0,0.0,166227.57299999997
United Kingdom,2023-02,0.0,0.0,0.0,95852.429
United Kingdom,2023-03,0.0,0.0,0.0,103191.571
United Kingdom,2023-04,0.0,0.0,0.0,126186.143
United Kingdom,2023-05,0.0,0.0,0.0,54670.573
United Kingdom,2023-06,0.0,0.0,0.0,29687.0
United Kingdom,2023-07,0.0,0.0,0.0,18648.428
United Kingdom,2023-08,0.0,0.0,0.0,19265.143
United Kingdom,2023-09,0.0,0.0,0.0,36420.857
United Kingdom,2023-10,0.0,0.0,0.0,66275.857
United Kingdom,2023-11,0.0,0.0,0.0,39324.713
United Kingdom,2023-12,0.0,0.0,0.0,32694.715
United Kingdom,2024-01,0.0,0.0,0.0,15143.428
United States,2020-02,0.0,93371.51999999999,352.174144482633,12.475999999999999
United States,2020-03,0.0,3419062.2899999996,1769420.444550056,23164.857
United States,2020-04,0.0,3452228.7,11743591.055727866,352031.42500000005
United States,2020-05,0.0,2157555.28,6116244.421139774,905190.8400000001
United States,2020-06,0.0,3072025.9299999997,3185726.7372213774,678430.7000000001
United States,2020-07,0.0,4619100.180000001,5833801.758039763,1030707.28
United States,2020-08,5973145.560000001,3444171.1500000004,2154974.955520008,1948161.28
United States,2020-09,6120634.220000001,3408456.63,0.0,1305187.88
United States,2020-10,8547681.05,6469850.630000001,0.0,1219681.72
United States,2020-11,15290261.809999999,11945518.910000002,0.0,2827596.12
United States,2020-12,20215149.650000006,14915108.579999996,0.0,4462082.24
United States,2021-01,13262821.800000003,11302419.030000001,0.0,7078721.300000001
United States,2021-02,4378077.93,5048088.79,0.0,4524966.5
United States,2021-03,2803547.0100000007,4841694.55,0.0,2346567.06
United States,2021-04,5725086.100000001,4585686.549999999,0.0,1700128.44
United States,2021-05,6299775.33,2844562.33,0.0,1832548.12
United States,2021-06,4925593.47,2372864.2199999997,0.0,736427.88
United States,2021-07,9001975.799999999,7568596.799999999,0.0,556820.86
United States,2021-08,17426883.539999995,13714008.17,0.0,2300421.4
United States,2021-09,12218138.65,10040048.889999999,0.0,3751366.2399999998
United States,2021-10,7582996.519999999,6855904.73,0.0,4282554.1
United States,2021-11,8029489.589999999,11352073.600000001,0.0,2362288.08
United States,2021-12,20535732.439999998,82955377.91,0.0,2731708.6
United States,2022-01,50110231.059999995,114680316.37000002,0.0,11736692.3
United States,2022-02,11177979.559999997,30995814.909999996,0.0,13302611.3
United States,2022-03,520703.02,18558591.029999997,0.0,4483668.92
United States,2022-04,533737.77,22992518.94,0.0,1049488.84
United States,2022-05,5853108.22,28923290.94,0.0,1786727.18
United States,2022-06,7651682.890000001,34721427.86000001,0.0,2536466.04
United States,2022-07,7029158.890000001,48277222.06999999,0.0,3770064.6999999997
United States,2022-08,6624632.38,42261055.12,0.0,3232193.3000000003
United States,2022-09,5393632.739999999,30192171.989999987,0.0,2549829.66
United States,2022-10,5216768.92,26082567.23,0.0,1941115.44
United States,2022-11,5973327.46,32404684.830000002,0.0,1111667.28
United States,2022-12,2784244.04,19608145.699999996,0.0,1289324.0
United States,2023-01,0.0,0.0,0.0,2072170.56
United States,2023-02,0.0,0.0,0.0,1380528.12
United States,2023-03,0.0,0.0,0.0,968903.12
United States,2023-04,0.0,0.0,0.0,777676.55
United States,2023-05,0.0,0.0,0.0,313565.21
United States Virgin Islands,2020-02,0.0,18.32,0.0,0.0
United States Virgin Islands,2020-03,0.0,497.03999999999996,0.0,3.2860000000000005
United States Virgin Islands,2020-04,0.0,310.24000000000007,0.0,28.428
United States Virgin Islands,2020-05,0.0,113.19000000000001,0.0,32.429
United States Virgin Islands,2020-06,0.0,477.3,0.0,8.0
United States Virgin Islands,2020-07,0.0,1644.88,0.0,90.714
United States Virgin Islands,2020-08,0.0,2697.4899999999993,0.0,461.14300000000003
United States Virgin Islands,2020-09,0.0,664.0000000000001,0.0,476.0
United States Virgin Islands,2020-10,0.0,662.01,0.0,215.905
United States Virgin Islands,2020-11,0.0,516.89,0.0,134.57
United States Virgin Islands,2020-12,0.0,925.94,0.0,267.429
United States Virgin Islands,2021-01,0.0,887.21,0.0,468.143
United States Virgin Islands,2021-02,0.0,775.89,0.0,303.714
United States Virgin Islands,2021-03,0.0,1149.9399999999998,0.0,251.714
United States Virgin Islands,2021-04,0.0,783.6700000000001,0.0,223.143
United States Virgin Islands,2021-05,0.0,2275.02,0.0,289.85699999999997
United States Virgin Islands,2021-06,0.0,3618.0800000000004,0.0,343.28600000000006
United States Virgin Islands,2021-07,0.0,9298.1,0.0,395.0
United States Virgin Islands,2021-08,0.0,11481.98,0.0,991.714
United States Virgin Islands,2021-09,0.0,7158.18,0.0,1032.143
United States Virgin Islands,2021-10,0.0,4122.780000000001,0.0,901.999
United States Virgin Islands,2021-11,0.0,2046.2400000000002,0.0,391.71500000000003
United States Virgin Islands,2021-12,0.0,25336.55,0.0,303.572
United States Virgin Islands,2022-01,0.0,28612.90999999999,0.0,3930.143
United States Virgin Islands,2022-02,0.0,5664.580000000002,0.0,3278.0
United States Virgin Islands,2022-03,0.0,6185.28,0.0,645.0
United States Virgin Islands,2022-04,0.0,10941.52,0.0,302.571
United States Virgin Islands,2022-05,0.0,22209.579999999994,0.0,1682.0
United States Virgin Islands,2022-06,0.0,23531.8,0.0,2342.858
United States Virgin Islands,2022-07,0.0,19281.460000000003,0.0,1402.286
United States Virgin Islands,2022-08,0.0,7647.629999999999,0.0,773.5719999999999
United States Virgin Islands,2022-09,0.0,3348.39,0.0,743.715
United States Virgin Islands,2022-10,0.0,3721.6700000000005,0.0,517.0
United States Virgin Islands,2022-11,0.0,1600.9799999999996,0.0,185.572
United States Virgin Islands,2022-12,0.0,1468.38,0.0,190.429
United States Virgin Islands,2023-01,0.0,0.0,0.0,400.143
United States Virgin Islands,2023-02,0.0,0.0,0.0,527.429
United States Virgin Islands,2023-03,0.0,0.0,0.0,271.71400000000006
United States Virgin Islands,2023-04,0.0,0.0,0.0,106.715
United States Virgin Islands,2023-05,0.0,0.0,0.0,92.0
United States Virgin Islands,2023-06,0.0,0.0,0.0,157.143
United States Virgin Islands,2023-07,0.0,0.0,0.0,163.572
United States Virgin Islands,2023-08,0.0,0.0,0.0,76.714
United States Virgin Islands,2023-09,0.0,0.0,0.0,22.143
United States Virgin Islands,2023-10,0.0,0.0,0.0,0.0
United States Virgin Islands,2023-11,0.0,0.0,0.0,0.0
United States Virgin Islands,2023-12,0.0,0.0,0.0,0.0
United States Virgin Islands,2024-01,0.0,0.0,0.0,0.0
Upper middle income,2020-02,0.0,0.0,0.0,27038.357
Upper middle income,2020-03,0.0,0.0,0.0,55914.142
Upper middle income,2020-04,0.0,0.0,0.0,123270.56899999999
Upper middle income,2020-05,0.0,0.0,0.0,693135.43
Upper middle income,2020-06,0.0,0.0,0.0,1210554.86
Upper middle income,2020-07,0.0,0.0,0.0,1905154.8199999998
Upper middle income,2020-08,0.0,0.0,0.0,3275325.9
Upper middle income,2020-09,0.0,0.0,0.0,2754952.8600000003
Upper middle income,2020-10,0.0,0.0,0.0,2541171.0
Upper middle income,2020-11,0.0,0.0,0.0,3562223.9
Upper middle income,2020-12,0.0,0.0,0.0,3882714.86
Upper middle income,2021-01,0.0,0.0,0.0,5618488.9
Upper middle income,2021-02,0.0,0.0,0.0,4110638.1
Upper middle income,2021-03,0.0,0.0,0.0,3823989.04
Upper middle income,2021-04,0.0,0.0,0.0,4885519.0
Upper middle income,2021-05,0.0,0.0,0.0,6850770.4
Upper middle income,2021-06,0.0,0.0,0.0,4981961.6
Upper middle income,2021-07,0.0,0.0,0.0,5234218.699999999
Upper middle income,2021-08,0.0,0.0,0.0,7081134.800000001
Upper middle income,2021-09,0.0,0.0,0.0,5366521.7
Upper middle income,2021-10,0.0,0.0,0.0,5408384.84
Upper middle income,2021-11,0.0,0.0,0.0,3749925.7399999998
Upper middle income,2021-12,0.0,0.0,0.0,3392334.9399999995
Upper middle income,2022-01,0.0,0.0,0.0,7476178.1
Upper middle income,2022-02,0.0,0.0,0.0,14382344.5
Upper middle income,2022-03,0.0,0.0,0.0,12947284.0
Upper middle income,2022-04,0.0,0.0,0.0,5647041.0
Upper middle income,2022-05,0.0,0.0,0.0,3305610.54
Upper middle income,2022-06,0.0,0.0,0.0,3277233.32
Upper middle income,2022-07,0.0,0.0,0.0,5421530.8
Upper middle income,2022-08,0.0,0.0,0.0,4925500.100000001
Upper middle income,2022-09,0.0,0.0,0.0,3900953.0600000005
Upper middle income,2022-10,0.0,0.0,0.0,3683457.4000000004
Upper middle income,2022-11,0.0,0.0,0.0,1905515.4000000001
Upper middle income,2022-12,0.0,0.0,0.0,11140710.24
Upper middle income,2023-01,0.0,0.0,0.0,63015801.0
Upper middle income,2023-02,0.0,0.0,0.0,19332700.040000003
Upper middle income,2023-03,0.0,0.0,0.0,1274890.28
Upper middle income,2023-04,0.0,0.0,0.0,991806.28
Upper middle income,2023-05,0.0,0.0,0.0,444357.71
Upper middle income,2023-06,0.0,0.0,0.0,220264.43499999997
Upper middle income,2023-07,0.0,0.0,0.0,119559.998
Upper middle income,2023-08,0.0,0.0,0.0,66262.14300000001
Upper middle income,2023-09,0.0,0.0,0.0,79593.85500000001
Upper middle income,2023-10,0.0,0.0,0.0,130552.42499999999
Upper middle income,2023-11,0.0,0.0,0.0,156854.43
Upper middle income,2023-12,0.0,0.0,0.0,431614.14
Upper middle income,2024-01,0.0,0.0,0.0,179204.28999999998
Uruguay,2020-02,0.0,287.69000000000005,0.0,0.0
Uruguay,2020-03,0.0,2865.59,0.0,53.143
Uruguay,2020-04,0.0,1517.95,1102.1600122168495,278.714
Uruguay,2020-05,0.0,1214.57,891.0752034595517,341.572
Uruguay,2020-06,0.0,1445.1499999999999,500.28689062779785,148.571
Uruguay,2020-07,0.0,1969.84,1191.3094800059719,143.572
Uruguay,2020-08,0.0,1848.75,500.2318037702106,360.999
Uruguay,2020-09,0.0,2250.3999999999996,0.0,355.714
Uruguay,2020-10,0.0,4290.0599999999995,0.0,487.28499999999997
Uruguay,2020-11,6478.59,11599.53,0.0,1448.143
Uruguay,2020-12,57426.52,36160.94000000001,0.0,4530.999
Uruguay,2021-01,83797.26,35985.96,0.0,17499.143
Uruguay,2021-02,56073.02000000001,38959.590000000004,0.0,18308.571
Uruguay,2021-03,125336.7,145290.50999999998,0.0,21399.857
Uruguay,2021-04,419357.19999999995,183932.12000000002,0.0,52992.0
Uruguay,2021-05,453081.19999999984,200587.58000000005,0.0,100169.43
Uruguay,2021-06,205575.51,80266.79,0.0,86178.86
Uruguay,2021-07,10067.539999999999,19542.83,0.0,60216.572
Uruguay,2021-08,209.08999999999997,9458.86,0.0,17061.856
Uruguay,2021-09,7.5200000000000005,8105.979999999999,0.0,3615.0
Uruguay,2021-10,13.990000000000002,13236.02,0.0,4511.429
Uruguay,2021-11,7333.619999999999,17462.03,0.0,4703.429
Uruguay,2021-12,153172.64,360628.51,0.0,6044.143
Uruguay,2022-01,617657.74,1166886.73,0.0,79919.14300000001
Uruguay,2022-02,517357.19,352208.11,0.0,208444.14
Uruguay,2022-03,129487.42999999998,117697.47000000002,0.0,150506.145
Uruguay,2022-04,110482.68,63116.00000000001,0.0,44915.285
Uruguay,2022-05,145793.74,297393.06,0.0,21912.572
Uruguay,2022-06,165725.05999999997,367687.23999999993,0.0,27547.714
Uruguay,2022-07,29102.0,319087.61,0.0,29697.001
Uruguay,2022-08,2973.0299999999997,404204.50999999995,0.0,9707.286
Uruguay,2022-09,1620.07,331045.36000000004,0.0,7263.857
Uruguay,2022-10,12024.94,251508.03,0.0,6709.143999999999
Uruguay,2022-11,6644.79,508278.31000000006,0.0,3776.142
Uruguay,2022-12,24060.749999999996,440865.05,0.0,6927.143
Uruguay,2023-01,0.0,0.0,0.0,23940.001
Uruguay,2023-02,0.0,0.0,0.0,10633.286
Uruguay,2023-03,0.0,0.0,0.0,1919.143
Uruguay,2023-04,0.0,0.0,0.0,1962.1419999999998
Uruguay,2023-05,0.0,0.0,0.0,1163.856
Uruguay,2023-06,0.0,0.0,0.0,247.001
Uruguay,2023-07,0.0,0.0,0.0,221.856
Uruguay,2023-08,0.0,0.0,0.0,152.0
Uruguay,2023-09,0.0,0.0,0.0,373.85699999999997
Uruguay,2023-10,0.0,0.0,0.0,959.0
Uruguay,2023-11,0.0,0.0,0.0,711.144
Uruguay,2023-12,0.0,0.0,0.0,549.143
Uruguay,2024-01,0.0,0.0,0.0,87.714
Uzbekistan,2020-02,0.0,5996.0,0.0,0.0
Uzbekistan,2020-03,0.0,211884.43,0.0,0.0
Uzbekistan,2020-04,0.0,306753.76,1121.817221722335,0.0
Uzbekistan,2020-05,0.0,326049.36,3003.878215402125,0.0
Uzbekistan,2020-06,0.0,1617000.9200000002,8341.25790250565,0.0
Uzbekistan,2020-07,0.0,3444214.66,28362.822494515174,0.0
Uzbekistan,2020-08,2014471.0200000003,2933462.0700000008,14561.98988114751,0.0
Uzbekistan,2020-09,1159892.4400000002,2205962.8400000003,0.0,0.0
Uzbekistan,2020-10,952061.9199999999,1234830.83,0.0,3.1430000000000002
Uzbekistan,2020-11,419781.77000000014,414314.0000000002,0.0,5.8580000000000005
Uzbekistan,2020-12,418757.25,275779.15,0.0,0.0
Uzbekistan,2021-01,532322.0499999999,112792.67000000001,0.0,0.0
Uzbekistan,2021-02,372160.77000000014,88124.34999999999,0.0,0.0
Uzbekistan,2021-03,107229.81999999998,427930.26,0.0,160.429
Uzbekistan,2021-04,29322.420000000006,853694.8600000001,0.0,2803.001
Uzbekistan,2021-05,33779.37,763680.0300000003,0.0,9769.572
Uzbekistan,2021-06,996677.8499999999,1558223.2999999998,0.0,8402.715
Uzbekistan,2021-07,1697073.5799999998,3229339.1599999997,0.0,10944.572
Uzbekistan,2021-08,2497940.1599999997,3228483.14,0.0,24070.0
Uzbekistan,2021-09,937378.1399999999,1839678.2,0.0,21887.144
Uzbekistan,2021-10,400151.32,1650490.0799999998,0.0,18714.571
Uzbekistan,2021-11,29209.18,2008969.9000000006,0.0,9508.286
Uzbekistan,2021-12,52102.009999999995,9114051.959999999,0.0,6542.571
Uzbekistan,2022-01,1558935.3099999996,16042902.279999996,0.0,11269.0
Uzbekistan,2022-02,1038399.6800000003,1627363.2599999998,0.0,19951.715
Uzbekistan,2022-03,190831.05999999997,525566.26,0.0,10799.001
Uzbekistan,2022-04,20861.4,461005.2200000001,0.0,1461.7140000000002
Uzbekistan,2022-05,17491.47,402751.0000000001,0.0,817.5719999999999
Uzbekistan,2022-06,1575820.8300000003,2715807.85,0.0,633.143
Uzbekistan,2022-07,2566496.2200000007,1896256.98,0.0,2264.714
Uzbekistan,2022-08,2820394.2699999996,641615.7500000001,0.0,1616.143
Uzbekistan,2022-09,926845.6799999996,664284.72,0.0,644.2850000000001
Uzbekistan,2022-10,377890.67,952578.0099999999,0.0,468.57000000000005
Uzbekistan,2022-11,320861.19,4778826.82,0.0,685.001
Uzbekistan,2022-12,283347.51,2163709.86,0.0,2129.571
Uzbekistan,2023-01,0.0,0.0,0.0,2071.143
Uzbekistan,2023-02,0.0,0.0,0.0,600.4290000000001
Uzbekistan,2023-03,0.0,0.0,0.0,528.143
Uzbekistan,2023-04,0.0,0.0,0.0,789.429
Uzbekistan,2023-05,0.0,0.0,0.0,823.1419999999999
Uzbekistan,2023-06,0.0,0.0,0.0,645.858
